epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
366,10910.69544870797,10910.69544870797,11601.228362086998,11601.228362086998
367,10894.355678534597,10894.355678534597,11761.033724850171,11761.033724850171
368,10770.572681849802,10770.572681849802,11673.888499942841,11673.888499942841
369,11048.133848045416,11048.133848045416,13961.928421495564,13961.928421495564
370,10660.279620368929,10660.279620368929,11617.421880928696,11617.421880928696
371,10700.021824286854,10700.021824286854,11318.530689358266,11318.530689358266
372,10673.209193551525,10673.209193551525,11505.396091256907,11505.396091256907
373,10893.315632783313,10893.315632783313,11548.261140474198,11548.261140474198
374,10855.477066591104,10855.477066591104,11304.208962484434,11304.208962484434
375,10785.8520878736,10785.8520878736,11693.914121482916,11693.914121482916
376,10588.134500505916,10588.134500505916,12389.977216784713,12389.977216784713
377,10714.528035735133,10714.528035735133,11885.94686186566,11885.94686186566
378,10757.176281692677,10757.176281692677,11662.086207635673,11662.086207635673
379,10686.55975334196,10686.55975334196,12244.187849640995,12244.187849640995
380,10854.426872129903,10854.426872129903,12362.119109005293,12362.119109005293
381,10916.065806691702,10916.065806691702,11105.248654642259,11105.248654642259
382,10783.584925669365,10783.584925669365,11583.987547307946,11583.987547307946
383,10760.265849378307,10760.265849378307,14796.799293907612,14796.799293907612
384,10772.720382063357,10772.720382063357,12210.6013390338,12210.6013390338
385,10711.397434182363,10711.397434182363,22122.672400373598,22122.672400373598
386,10853.962893665357,10853.962893665357,12043.602033907271,12043.602033907271
387,10746.234257034168,10746.234257034168,11452.159807521111,11452.159807521111
388,11116.33874982974,11116.33874982974,11776.030506632842,11776.030506632842
389,10765.770900626556,10765.770900626556,11412.124117080479,11412.124117080479
390,10836.868055217737,10836.868055217737,13485.294412919326,13485.294412919326
391,10747.043141442247,10747.043141442247,11757.184537780686,11757.184537780686
392,10675.476348154869,10675.476348154869,11523.091673436527,11523.091673436527
393,10718.37636907252,10718.37636907252,11689.905171737575,11689.905171737575
394,10677.762353272397,10677.762353272397,12192.330595441654,12192.330595441654
395,10913.272092446296,10913.272092446296,11618.036422558473,11618.036422558473
396,10638.65562064621,10638.65562064621,11154.306751598011,11154.306751598011
397,10669.885975990914,10669.885975990914,11763.910093010585,11763.910093010585
398,10534.602518996147,10534.602518996147,11907.135175465053,11907.135175465053
399,10682.316412026677,10682.316412026677,12002.774490071411,12002.774490071411
400,10827.588462212017,10827.588462212017,12233.545786856417,12233.545786856417
401,10814.497916139671,10814.497916139671,12140.360270384983,12140.360270384983
402,10708.051722544365,10708.051722544365,12402.991462679016,12402.991462679016
403,10784.42896450323,10784.42896450323,11323.571233119941,11323.571233119941
404,10750.926413036075,10750.926413036075,11099.055086090733,11099.055086090733
